ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0409,35
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0423,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0469,27
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0488,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0540,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0546,53
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0571,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0616,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0657,278
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0673,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0790,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0818,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0830,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0852,32
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0880,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0888,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG0921,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1029,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1033,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1036,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1046,45
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1112,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1150,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1190,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1199,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1206,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1327,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1340,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1355,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1370,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1372,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1389,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1391,27
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1406,30
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1474,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1491,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1495,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1500,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1526,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1547,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1557,19
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1626,44
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1641,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1651,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1653,19
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1680,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1681,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1702,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1758,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1780,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG1954,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2046,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2090,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2183,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2190,25
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2323,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2388,39
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2403,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2528,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2551,17
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2555,29
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2584,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2666,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2670,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2700,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2833,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2882,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2909,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2945,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2951,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2972,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG2984,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3000,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3021,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3078,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3079,69
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3099,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3189,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3222,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3327,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3328,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3367,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3370,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3406,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3425,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3453,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3470,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3474,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3502,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3529,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3557,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3579,19
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3587,38
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3591,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3603,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3667,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3681,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3701,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3784,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3822,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3864,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3868,34
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3883,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3889,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG3905,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4023,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4073,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4230,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4257,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4307,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C05,KOG4470,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG4102N5X,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG41064U2,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG4106HRX,19
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG4108S5H,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG41090JU,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG4109XNR,75
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410A1UM,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410C8I7,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410C9KQ,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CAP6,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CBDG,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CEMH,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CI6E,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CJBM,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CJEZ,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410CQ1J,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IDYD,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IEAI,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IEB2,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IEUC,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IEUE,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IEZB,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IF4N,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IFV2,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IG6M,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IGI5,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IGM9,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IH1F,27
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IH7U,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IHUR,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IIC6,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IIY9,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IMK6,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IN3J,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IN77,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IP4N,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410ITI7,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IUBC,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IW5Z,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IX2F,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IXIA,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IXNY,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IXW9,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IZ0U,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IZ5N,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IZK7,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410IZVH,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410J04K,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410J1U7,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410J2TJ,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410J2Z0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410JNG0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KCRR,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KDR6,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KDR7,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KDTN,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KDUS,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410KE5N,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RKTI,77
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RKZA,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RM3T,26
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RMB4,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RMGT,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RMJ0,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RMQQ,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RMZ8,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RNKE,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RNN6,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RNYS,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RPFI,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RPXP,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RQP7,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RQSY,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RQVD,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RR3Q,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RRJ8,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RS5R,31
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RSD9,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RSFH,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RT8H,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RTE0,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RTZM,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RU4Y,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RUGV,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RUIS,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RUVN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RVEJ,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RVWC,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RW3H,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RWKX,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RXRA,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RXS4,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RXX0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RY1R,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410RYCS,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410S0BI,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410S0D8,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410S1IN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,ENOG410UTW5,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0011,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0052,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0092,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0096,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0102,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0122,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0146,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0151,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0235,53
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0307,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0347,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0356,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0409,46
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0441,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0469,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0488,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0499,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0546,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0657,122
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0673,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0790,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0852,28
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0888,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG0921,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1033,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1036,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1058,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1112,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1150,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1190,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1199,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1206,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1391,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1406,26
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1457,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1474,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1491,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1495,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1500,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1547,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1557,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1588,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1626,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1641,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1651,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1653,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1660,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1680,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1702,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1758,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG1780,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2046,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2090,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2158,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2190,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2323,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2388,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2458,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2528,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2551,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2555,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2571,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2584,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2666,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2669,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2892,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2945,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2951,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG2984,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3000,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3021,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3070,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3079,97
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3099,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3155,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3180,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3327,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3367,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3370,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3380,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3406,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3423,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3425,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3453,25
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3470,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3474,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3502,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3529,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3557,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3579,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3587,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3591,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3603,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3681,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3822,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3868,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG3905,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4023,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4035,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4073,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4115,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4230,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4257,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4348,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1C06,KOG4470,3
