ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P08195|4F2_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P08238|HS90B_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P08572|CO4A2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P08670|VIME_HUMAN,17
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P08758|ANXA5_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P09132|SRP19_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P09429|HMGB1_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P09493|TPM1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P09497|CLCB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P10155|RO60_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P10599|THIO_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P10809|CH60_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P11021|GRP78_HUMAN,46
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P11047|LAMC1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P11137|MTAP2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P11142|HSP7C_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P11279|LAMP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P12107|COBA1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P12109|CO6A1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P12110|CO6A2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P12270|TPR_HUMAN,16
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P12814|ACTN1_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P13473|LAMP2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P13489|RINI_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P13639|EF2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P13674|P4HA1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P14314|GLU2B_HUMAN,31
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P14625|ENPL_HUMAN,51
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P16402|H13_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P17980|PRS6A_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P18887|XRCC1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P19022|CADH2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P19338|NUCL_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P19387|RPB3_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P19388|RPAB1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P20810|ICAL_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P20962|PTMS_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P21333|FLNA_HUMAN,120
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P22314|UBA1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P24534|EF1B_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P24844|MYL9_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P24928|RPB1_HUMAN,21
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P25705|ATPA_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P26640|SYVC_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P26641|EF1G_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P27348|1433T_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P27797|CALR_HUMAN,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P27816|MAP4_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P27824|CALX_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P29692|EF1D_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P29966|MARCS_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P30050|RL12_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P30101|PDIA3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P30153|2AAA_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P30622|CLIP1_HUMAN,36
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P30876|RPB2_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P31689|DNJA1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P32970|CD70_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P33176|KINH_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35269|T2FA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35527|K1C9_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35579|MYH9_HUMAN,107
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35580|MYH10_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35606|COPB2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35613|BASI_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35659|DEK_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P35998|PRS7_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P36954|RPB9_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P37108|SRP14_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P38646|GRP75_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P39019|RS19_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P40939|ECHA_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P43243|MATR3_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46060|RAGP1_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46087|NOP2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46777|RL5_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46782|RS5_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46821|MAP1B_HUMAN,56
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P46940|IQGA1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P48681|NEST_HUMAN,28
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49321|NASP_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49327|FAS_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49427|UB2R1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49458|SRP09_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49639|HXA1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P49792|RBP2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P50454|SERPH_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P50914|RL14_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P51149|RAB7A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P51532|SMCA4_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P51858|HDGF_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P52272|HNRPM_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P52597|HNRPF_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P52655|TF2AA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P52907|CAZA1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P55036|PSMD4_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P55072|TERA_HUMAN,23
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P55084|ECHB_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P55268|LAMB2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P55786|PSA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P58546|MTPN_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P60660|MYL6_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61201|CSN2_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61244|MAX_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61247|RS3A_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61289|PSME3_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61978|HNRPK_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P61981|1433G_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62081|RS7_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62158|CALM_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62191|PRS4_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62195|PRS8_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62258|1433E_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62263|RS14_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62316|SMD2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62333|PRS10_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62633|CNBP_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62701|RS4X_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62829|RL23_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62851|RS25_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62888|RL30_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62906|RL10A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62913|RL11_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P62979|RS27A_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P63104|1433Z_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P67809|YBOX1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P67936|TPM4_HUMAN,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P68371|TBB4B_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P78537|BL1S1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P78559|MAP1A_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|P83916|CBX1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q00610|CLH1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q00839|HNRPU_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q01658|NC2B_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q02952|AKA12_HUMAN,35
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q03135|CAV1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q04637|IF4G1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q06323|PSME1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q07065|CKAP4_HUMAN,21
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q07666|KHDR1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q07955|SRSF1_HUMAN,28
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q08378|GOGA3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q09666|AHNK_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q12824|SNF5_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q12874|SF3A3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13185|CBX3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13200|PSMD2_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13263|TIF1B_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13283|G3BP1_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13409|DC1I2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13428|TCOF_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13435|SF3B2_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13509|TBB3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13561|DCTN2_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13685|AAMP_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q13813|SPTN1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14195|DPYL3_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14204|DYHC1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14247|SRC8_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14315|FLNC_HUMAN,18
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14444|CAPR1_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14697|GANAB_HUMAN,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14739|LBR_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q14974|IMB1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15020|SART3_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15061|WDR43_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15084|PDIA6_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15181|IPYR_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15185|TEBP_HUMAN,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15293|RCN1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15365|PCBP1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15417|CNN3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15424|SAFB1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15427|SF3B4_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q15811|ITSN1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q16643|DREB_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q1KMD3|HNRL2_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q3YEC7|RABL6_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q49A26|GLYR1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q4G0J3|LARP7_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q52LW3|RHG29_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q562R1|ACTBL_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q5SSJ5|HP1B3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q5T1M5|FKB15_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q5T6J7|GNTK_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q63ZY3|KANK2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q6NZI2|PTRF_HUMAN,34
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q6P1J9|CDC73_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q6QNY0|BL1S3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q6UN15|FIP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q6ZRR7|LRRC9_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q86TG7|PEG10_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q86Y79|PTH_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8IZQ5|SELH_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8NB91|FANCB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8NC51|PAIRB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8NCW6|GLT11_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8TAQ2|SMRC2_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8TDY2|RBCC1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q8TEA1|NSUN6_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q92769|HDAC2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q92784|DPF3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q92785|REQU_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q92905|CSN5_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q93052|LPP_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q969G3|SMCE1_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q969S3|ZN622_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96AG4|LRC59_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96CV9|OPTN_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96D71|REPS1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96GA3|LTV1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96S59|RANB9_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q96T21|SEBP2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99439|CNN2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99460|PSMD1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99471|PFD5_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99570|PI3R4_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99614|TTC1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99623|PHB2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99627|CSN8_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q99653|CHP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9BSJ8|ESYT1_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9BT78|CSN4_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9BVC6|TM109_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9BWU0|NADAP_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9BYG3|MK67I_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9C0C2|TB182_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9C0J8|WDR33_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H1E3|NUCKS_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H4E7|DEFI6_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H6Z4|RANB3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H773|DCTP1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H832|UBE2Z_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9H9Q2|CSN7B_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NQC3|RTN4_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NR30|DDX21_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NRL3|STRN4_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NT62|ATG3_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NYB9|ABI2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9NZM1|MYOF_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9P287|BCCIP_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9P2E9|RRBP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UBG0|MRC2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UBI6|GBG12_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UBW8|CSN7A_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UEE9|CFDP1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UHB9|SRP68_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G01,sp|Q9UHV9|PFD2_HUMAN,2
